Title;Features.Handheld?;Features.Max Players;Features.Multiplatform?;Features.Online?;Metadata.Genres;Metadata.Licensed?;Metadata.Publishers;Metadata.Sequel?;Metrics.Review Score;Metrics,Sales;Metrics,Used Price;Release.Console;Release.Rating;Release.Re-release?;Release.Year;Length.All PlayStyles.Average;Length.All PlayStyles.Leisure;Length.All PlayStyles.Median;Length.All PlayStyles.Polled;Length.All PlayStyles.Rushed;Length.Completionists.Average;Length.Completionists.Leisure;Length.Completionists.Median;Length.Completionists.Polled;Length.Completionists.Rushed;Length.Main + Extras.Average;Length.Main + Extras.Leisure;Length.Main + Extras.Median;Length.Main + Extras.Polled;Length.Main + Extras.Rushed;Length.Main Story.Average;Length.Main Story.Leisure;Length.Main Story.Median;Length.Main Story.Polled;Length.Main Story.Rushed
Ninja Reflex;True;4;True;True;Action;True;Namco,Sony;True;49;0,09;14,95;Nintendo Wii;E;True;2008;38.333.333.333.333.300;39.166.666.666.666.600;38.333.333.333.333.300;2;3.75;36.666.666.666.666.600;36.666.666.666.666.600;36.666.666.666.666.600;1;36.666.666.666.666.600;0.0;0.0;0.0;0;0.0;4.0;4.0;4.0;1;4.0
Blitz: The League II;True;2;True;True;Action,Sports;True;Disney;True;62;0,09;14,95;PlayStation 3;M;True;2008;20.0;21.0;20.0;2;19.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;20.0;21.0;20.0;2;19.0
Fracture;True;1;True;True;Action;True;Rockstar;True;62;0,09;14,95;PlayStation 3;M;True;2008;7.9;12.716.666.666.666.600;7.0;19;6.133.333.333.333.330;0.0;0.0;0.0;0;0.0;10.383.333.333.333.300;13.716.666.666.666.600;8.533.333.333.333.330;5;8.716.666.666.666.660;7.016.666.666.666.660;9.783.333.333.333.330;7.0;14;5.916.666.666.666.660
Alone in the Dark;True;1;True;True;Action,Adventure,Racing / Driving;True;Sega;True;39;0,09;14,95;Nintendo Wii;T;True;2008;6.6;9.166.666.666.666.660;6.116.666.666.666.660;18;4.333.333.333.333.330;9.15;10.4;8.5;4;8.216.666.666.666.660;0.0;0.0;0.0;0;0.0;5.866.666.666.666.660;7.533.333.333.333.330;6.0;14;4.133.333.333.333.330
Battle of the Bands;True;2;True;True;Action,Simulation;True;Nintendo,Sega;True;58;0,08;14,95;Nintendo Wii;T;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Hellboy: The Science of Evil;True;2;True;True;Action,Adventure;True;2K;True;44;0,08;14,95;X360;M;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Blast Works: Build, Trade, Destroy;True;4;True;True;Action;True;Sony,Ubisoft;True;78;0,07;14,95;Nintendo Wii;T;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
FIFA Street 3;True;4;True;True;Sports;True;Activision;True;63;0,07;14,95;X360;T;True;2008;5.75;6.8;5.5;4;4.8;0.0;0.0;0.0;0;0.0;8.0;8.0;8.0;1;8.0;5.0;5.5;5.0;3;4.5
Space Chimps;True;2;True;True;Action,Adventure;True;Namco,Ubisoft;True;57;0,07;14,95;X360;T;True;2008;2.4;2.4;2.4;1;2.4;0.0;0.0;0.0;0;0.0;2.4;2.4;2.4;1;2.4;0.0;0.0;0.0;0;0.0
The Spiderwick Chronicles;True;2;True;True;Action,Adventure;True;Activision,Sony;True;59;0,07;14,95;X360;E;True;2008;5.333.333.333.333.330;6.583.333.333.333.330;5.0;3;4.083.333.333.333.330;0.0;0.0;0.0;0;0.0;8.0;8.0;8.0;1;8.0;4.0;4.5;4.0;2;3.5
Universe at War: Earth Assault;True;1;True;True;Action,Strategy;True;THQ;True;66;0,07;14,95;X360;T;True;2008;16.0;17.0;16.0;4;15.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;16.0;17.0;16.0;4;15.0
Smash Court Tennis 3;True;4;True;True;Simulation,Sports;True;Sony,Ubisoft;True;55;0,06;14,95;X360;E;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Code Lyoko: Fall of X.A.N.A;True;1;True;True;Action,Role-Playing (RPG);True;Nintendo,Sega;True;51;0,06;14,95;Nintendo DS;M;True;2008;15.15;16.2;15.15;2;14.1;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;15.15;16.2;15.15;2;14.1
Lock's Quest;True;1;True;True;Action,Adventure,Strategy;True;Sony;True;80;0,06;14,95;Nintendo DS;E;True;2008;14.9;16.8;15.0;6;13.45;0.0;0.0;0.0;0;0.0;15.0;15.0;15.0;1;15.0;14.883.333.333.333.300;16.8;15.0;5;13.433.333.333.333.300
Master of the Monster Lair;True;1;True;True;Role-Playing (RPG);True;Nintendo,Sega;True;63;0,06;14,95;Nintendo DS;M;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
N+;True;1;True;True;Action;True;Microsoft,SquareEnix;True;82;0,06;14,95;Nintendo DS;M;True;2008;17.2;18.8;18.0;5;16.3;18.0;18.0;18.0;1;18.0;0.0;0.0;0.0;0;0.0;17.0;18.366.666.666.666.600;16.5;4;15.866.666.666.666.600
Pipe Mania;True;1;True;True;Strategy;True;Ubisoft;True;71;0,06;14,95;Nintendo DS;T;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Harvey Birdman: Attorney at Law;True;1;True;True;Adventure;True;Activision;True;60;0,06;14,95;Nintendo Wii;M;True;2008;4.133.333.333.333.330;5.566.666.666.666.660;4.0;11;36.166.666.666.666.600;7.066.666.666.666.660;7.066.666.666.666.660;7.066.666.666.666.660;1;7.066.666.666.666.660;0.0;0.0;0.0;0;0.0;3.85;4.266.666.666.666.660;3.75;10;34.833.333.333.333.300
NHL 2K9;True;1;True;True;Sports;True;Atari;True;65;0,06;14,95;Nintendo Wii;T;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
UEFA Euro 2008;True;4;True;True;Sports;True;Disney;True;80;0,05;14,95;X360;M;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Bangai-O Spirits;True;1;True;True;Action;True;Activision,Konami;True;83;0,05;14,95;Nintendo DS;M;True;2008;11.75;15.55;10.5;4;8.55;20.0;20.0;20.0;1;20.0;11.0;11.0;11.0;1;11.0;8.0;9.0;8.0;2;7.0
New International Track & Field;True;1;True;True;Action,Sports;True;EA,Namco;True;73;0,05;14,95;Nintendo DS;M;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Soul Bubbles;True;1;True;True;Strategy;True;2K;True;78;0,05;14,95;Nintendo DS;T;True;2008;8.816.666.666.666.660;10.366.666.666.666.600;8.65;6;7.366.666.666.666.660;9.483.333.333.333.330;10.65;9.15;4;8.466.666.666.666.660;9.0;9.0;9.0;1;9.0;6.0;6.0;6.0;1;6.0
Zubo;True;1;True;True;Adventure,Role-Playing (RPG),Strategy;True;Namco,Sony;True;75;0,05;14,95;Nintendo DS;E;True;2008;15.0;15.0;15.0;1;15.0;0.0;0.0;0.0;0;0.0;15.0;15.0;15.0;1;15.0;0.0;0.0;0.0;0;0.0
Harvey Birdman: Attorney at Law;True;1;True;True;Adventure;True;Nintendo;True;62;0,05;14,95;Sony PSP;M;True;2008;4.133.333.333.333.330;5.566.666.666.666.660;4.0;11;36.166.666.666.666.600;7.066.666.666.666.660;7.066.666.666.666.660;7.066.666.666.666.660;1;7.066.666.666.666.660;0.0;0.0;0.0;0;0.0;3.85;4.266.666.666.666.660;3.75;10;34.833.333.333.333.300
Hellboy: The Science of Evil;True;1;True;True;Action;True;Atari;True;42;0,04;14,95;Sony PSP;E;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
The Legend of Kage 2;True;1;True;True;Action;True;Sega;True;70;0,03;14,95;Nintendo DS;E;True;2008;33.333.333.333.333.300;33.333.333.333.333.300;33.333.333.333.333.300;1;33.333.333.333.333.300;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;33.333.333.333.333.300;33.333.333.333.333.300;33.333.333.333.333.300;1;33.333.333.333.333.300
Super Monkey Ball: Touch & Roll;True;1;True;True;Action;True;Capcom;True;63;0,7;15,95;Nintendo DS;T;True;2005;1.45;2.75;0.5666666666666667;9;0.5833333333333334;0.0;0.0;0.0;0;0.0;3.55;4.016.666.666.666.660;3.55;2;30.833.333.333.333.300;0.85;21.666.666.666.666.600;0.4666666666666667;7;0.4
Trauma Center: Under the Knife;True;1;True;True;Action,Simulation;True;Nintendo;True;81;0,3;15,95;Nintendo DS;T;True;2005;8.75;11.75;8.266.666.666.666.660;32;6.75;9.066.666.666.666.660;11.566.666.666.666.600;7.216.666.666.666.660;3;6.566.666.666.666.660;11.433.333.333.333.300;13.35;12.0;5;10.35;8.15;9.916.666.666.666.660;8.0;24;6.65
Need for Speed: Most Wanted;True;1;True;True;Racing / Driving;True;Capcom;True;45;0,25;15,95;Nintendo DS;E;True;2005;14.6;46.65;12.0;182;8.366.666.666.666.660;34.6;56.15;30.0;21;25.216.666.666.666.600;15.916.666.666.666.600;33.25;14.0;51;12.466.666.666.666.600;10.183.333.333.333.300;17.033.333.333.333.300;10.0;110;6.75
Meteos;True;1;True;True;Strategy;True;Nintendo;True;88;0,16;15,95;Nintendo DS;E;True;2005;17.266.666.666.666.600;26.583.333.333.333.300;14.1;13;10.333.333.333.333.300;23.75;30.616.666.666.666.600;23.75;2;16.866.666.666.666.600;20.416.666.666.666.600;25.4;21.216.666.666.666.600;7;13.9;8.516.666.666.666.660;11.05;7.5;4;6.5
Pokmon Mystery Dungeon: Explorers of Darkness;True;1;True;True;Role-Playing (RPG);True;Atari,Namco;True;59;1,91;15,95;Nintendo DS;E;True;2007;31.183.333.333.333.300;55.266.666.666.666.600;23.9;34;21.333.333.333.333.300;7.506.666.666.666.660;80.55;8.113.333.333.333.330;4;66.55;31.516.666.666.666.600;41.75;28.916.666.666.666.600;11;25.4;21.766.666.666.666.600;30.65;20.85;19;18.2
My Word Coach;True;1;True;True;Educational;True;Konami;True;71;0,37;15,95;Nintendo DS;T;True;2007;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Shaun White Snowboarding;True;1;True;True;Sports;True;Nintendo,SquareEnix;True;63;0,3;15,95;PlayStation 3;T;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Mercenaries 2: World in Flames;True;1;True;True;Action;True;Namco,Ubisoft;True;72;0,27;15,95;PlayStation 3;E;True;2008;22.866.666.666.666.600;3.728.333.333.333.330;20.266.666.666.666.600;18;14.783.333.333.333.300;37.0;43.25;30.0;3;30.75;24.666.666.666.666.600;26.333.333.333.333.300;24.5;6;22.283.333.333.333.300;16.95;19.0;18.0;9;12.733.333.333.333.300
Spider-Man: Web of Shadows;True;1;True;True;Action;True;Sony,Ubisoft;True;77;0,09;15,95;Nintendo DS;E;True;2008;12.566.666.666.666.600;16.783.333.333.333.300;12.0;24;9.383.333.333.333.330;19.633.333.333.333.300;20.45;19.633.333.333.333.300;2;18.816.666.666.666.600;13.15;14.416.666.666.666.600;12.0;11;12.266.666.666.666.600;10.7;12.916.666.666.666.600;11.0;11;8.666.666.666.666.660
Dragon Ball: Origins;True;1;True;True;Action,Adventure;True;Midway;True;78;0,08;15,95;Nintendo DS;M;True;2008;11.5;13.05;10.783.333.333.333.300;5;9.816.666.666.666.660;0.0;0.0;0.0;0;0.0;12.15;13.766.666.666.666.600;13.0;3;10.533.333.333.333.300;10.516.666.666.666.600;10.65;10.516.666.666.666.600;2;10.383.333.333.333.300
Hail to the Chimp;True;1;True;True;Action,Strategy;True;Disney;True;51;0,03;15,95;PlayStation 3;M;True;2008;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Armored Core: Formula Front - Extreme Battle;True;1;True;True;Action,Strategy;True;Atari;True;66;0,05;16,95;Sony PSP;E;True;2004;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Big Brain Academy;True;1;True;True;Action;True;Atari,Namco;True;74;1,77;16,95;Nintendo DS;E;True;2005;9.166.666.666.666.660;14.066.666.666.666.600;7.133.333.333.333.330;9;4.566.666.666.666.660;16.383.333.333.333.300;17.833.333.333.333.300;15.0;3;14.916.666.666.666.600;8.066.666.666.666.660;8.533.333.333.333.330;8.066.666.666.666.660;2;7.6;4.3;5.35;5.116.666.666.666.660;4;2.85
Star Wars: Battlefront II;True;1;True;True;Action;True;Activision;True;69;1,09;16,95;Sony PSP;E;True;2005;15.016.666.666.666.600;116.0;9.0;99;7.416.666.666.666.660;48.9;13.106.666.666.666.600;3.536.666.666.666.660;14;28.566.666.666.666.600;13.416.666.666.666.600;16.683.333.333.333.300;13.35;25;9.833.333.333.333.330;7.783.333.333.333.330;11.233.333.333.333.300;8.0;60;5.35
Battlefield 2: Modern Combat;True;4;True;True;Action;True;EA;True;77;0,36;16,95;X360;E;True;2005;7.316.666.666.666.660;8.1;6.933.333.333.333.330;4;6.716.666.666.666.660;0.0;0.0;0.0;0;0.0;9.066.666.666.666.660;9.066.666.666.666.660;9.066.666.666.666.660;1;9.066.666.666.666.660;6.733.333.333.333.330;6.95;6.666.666.666.666.660;3;6.516.666.666.666.660
Star Wars: Episode III - Revenge of the Sith;True;1;True;True;Action;True;2K;True;73;0,28;16,95;Nintendo DS;E;True;2005;5.1;6.016.666.666.666.660;5.0;25;4.016.666.666.666.660;6.266.666.666.666.660;6.683.333.333.333.330;6.5;3;5.85;5.616.666.666.666.660;6.283.333.333.333.330;5.55;7;4.783.333.333.333.330;4.616.666.666.666.660;5.216.666.666.666.660;5.0;15;3.9
Tony Hawk's American Sk8land;True;1;True;True;Sports;True;2K;True;84;0,21;16,95;Nintendo DS;E;True;2005;18.8;20.7;20.0;5;16.2;0.0;0.0;0.0;0;0.0;18.8;20.7;20.0;5;16.2;0.0;0.0;0.0;0;0.0
SSX on Tour;True;1;True;True;Sports;True;Ubisoft;True;79;0,2;16,95;Sony PSP;E;True;2005;15.5;16.25;15.5;4;14.75;0.0;0.0;0.0;0;0.0;15.5;16.25;15.5;4;14.75;0.0;0.0;0.0;0;0.0
Dig Dug: Digging Strike;True;1;True;True;Action;True;Nintendo,Sega;True;65;0,06;16,95;Nintendo DS;E;True;2005;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
MotorStorm;True;1;True;True;Action,Racing / Driving,Sports;True;2K;True;82;1,58;16,95;PlayStation 3;T;True;2006;16.9;22.966.666.666.666.600;15.0;16;12.966.666.666.666.600;16.883.333.333.333.300;18.966.666.666.666.600;15.0;5;14.55;22.25;26.05;22.0;4;18.55;13.85;15.2;15.0;7;12.2
Call of Duty 3;True;2;True;True;Action;True;EA,Namco;True;82;1,51;16,95;X360;T;True;2006;8.816.666.666.666.660;12.816.666.666.666.600;8.45;96;6.816.666.666.666.660;9.8;12.2;10.0;5;7.733.333.333.333.330;11.583.333.333.333.300;14.133.333.333.333.300;11.0;13;9.633.333.333.333.330;8.3;12.066.666.666.666.600;8.0;78;6.566.666.666.666.660
Dead Rising;True;1;True;True;Action;True;Ubisoft;True;85;1,16;16,95;X360;E;True;2006;19.233.333.333.333.300;58.55;15.0;93;10.05;5.556.666.666.666.660;7.513.333.333.333.330;45.0;6;43.333.333.333.333.300;21.766.666.666.666.600;4.281.666.666.666.660;19.5;46;14.566.666.666.666.600;11.083.333.333.333.300;15.4;10.533.333.333.333.300;41;6.9
Need for Speed: Carbon - Own the City;True;1;True;True;Racing / Driving;True;Activision,Sony;True;73;0,93;16,95;Sony PSP;E;True;2006;18.033.333.333.333.300;19.183.333.333.333.300;18.033.333.333.333.300;2;16.866.666.666.666.600;20.35;20.35;20.35;1;20.35;0.0;0.0;0.0;0;0.0;15.716.666.666.666.600;15.716.666.666.666.600;15.716.666.666.666.600;1;15.716.666.666.666.600
SOCOM: U.S. Navy SEALs - Fireteam Bravo 2;True;1;True;True;Action;True;Sega;True;81;0,86;16,95;Sony PSP;E;True;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Need for Speed: Carbon;True;2;True;True;Racing / Driving;True;Midway;True;77;0,78;16,95;X360;E;True;2006;13.3;21.216.666.666.666.600;13.6;56;9.15;22.666.666.666.666.600;25.166.666.666.666.600;20.0;3;20.166.666.666.666.600;13.016.666.666.666.600;16.75;14.0;19;9.183.333.333.333.330;12.616.666.666.666.600;15.4;13.0;34;8.866.666.666.666.660
Fight Night Round 3;True;2;True;True;Action,Simulation,Sports;True;Disney;True;74;0,48;16,95;Sony PSP;T;True;2006;11.183.333.333.333.300;13.033.333.333.333.300;11.0;21;7.8;10.583.333.333.333.300;12.266.666.666.666.600;10.5;6;7.533.333.333.333.330;12.5;13.75;12.5;4;11.25;11.033.333.333.333.300;13.0;11.0;11;10.0
Viva Pi$?ata;True;4;True;True;Simulation,Strategy;True;Namco,Sony;True;84;0,44;16,95;X360;E;True;2006;38.7;5.221.666.666.666.660;39.5;20;26.55;5.238.333.333.333.330;58.25;50.0;9;47.583.333.333.333.300;32.95;41.333.333.333.333.300;3.243.333.333.333.330;7;27.833.333.333.333.300;18.0;19.25;19.0;4;16.25
Tony Hawk's Project 8;True;2;True;True;Sports;True;THQ;True;81;0,42;16,95;X360;E;True;2006;17.166.666.666.666.600;19.533.333.333.333.300;17.0;11;15.333.333.333.333.300;0.0;0.0;0.0;0;0.0;18.433.333.333.333.300;20.2;18.383.333.333.333.300;4;16.7;16.433.333.333.333.300;17.733.333.333.333.300;17.0;7;15.15
Blazing Angels: Squadrons of WWII;True;2;True;True;Action;True;Atari;True;66;0,37;16,95;X360;E;True;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Blazing Angels: Squadrons of WWII;True;2;True;True;Action;True;SquareEnix;True;67;0,35;16,95;PlayStation 3;T;True;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Killzone: Liberation;True;1;True;True;Action,Strategy;True;Capcom,Nintendo;True;77;0,32;16,95;Sony PSP;M;True;2006;8.3;11.066.666.666.666.600;8.0;26;6.866.666.666.666.660;9.533.333.333.333.330;10.316.666.666.666.600;9.533.333.333.333.330;2;8.766.666.666.666.660;10.533.333.333.333.300;12.25;10.45;5;8.866.666.666.666.660;7.583.333.333.333.330;9.866.666.666.666.660;7.9;19;6.666.666.666.666.660
Over the Hedge;True;1;True;True;Adventure;True;Midway;True;71;0,26;16,95;Nintendo DS;E;True;2006;7.216.666.666.666.660;10.783.333.333.333.300;5.933.333.333.333.330;4;4.283.333.333.333.330;15.0;15.0;15.0;1;15.0;5.933.333.333.333.330;6.166.666.666.666.660;5.933.333.333.333.330;2;5.7;2.0;2.0;2.0;1;2.0
Rampage: Total Destruction;True;4;True;True;Action;True;Rockstar;True;46;0,19;16,95;Nintendo Wii;E;True;2006;5.0;5.0;5.0;1;5.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;5.0;5.0;5.0;1;5.0
Full Auto;True;2;True;True;Action,Racing / Driving;True;Capcom;True;70;0,19;16,95;X360;E;True;2006;5.0;5.0;5.0;1;5.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;5.0;5.0;5.0;1;5.0
Valhalla Knights;True;1;True;True;Action,Role-Playing (RPG);True;Nintendo;True;53;0,17;16,95;Sony PSP;T;True;2006;100.0;100.0;100.0;1;100.0;0.0;0.0;0.0;0;0.0;100.0;100.0;100.0;1;100.0;0.0;0.0;0.0;0;0.0
Children of Mana;True;1;True;True;Action,Role-Playing (RPG);True;Rockstar;True;65;0,16;16,95;Nintendo DS;E;True;2006;22.55;35.833.333.333.333.300;22.116.666.666.666.600;29;16.583.333.333.333.300;27.95;31.083.333.333.333.300;28.933.333.333.333.300;5;25.75;24.116.666.666.666.600;36.583.333.333.333.300;23.55;14;17.333.333.333.333.300;17.683.333.333.333.300;24.433.333.333.333.300;15.0;10;14.166.666.666.666.600
Eragon;True;1;True;True;Action,Role-Playing (RPG);True;Nintendo,SquareEnix;True;63;0,14;16,95;Nintendo DS;E;True;2006;8.833.333.333.333.330;12.7;8.0;11;5.583.333.333.333.330;11.666.666.666.666.600;13.916.666.666.666.600;10.0;6;9.416.666.666.666.660;0.0;0.0;0.0;0;0.0;5.433.333.333.333.330;6.35;6.0;5;4.233.333.333.333.330
Super Swing Golf;True;1;True;True;Sports;True;2K;True;72;0,14;16,95;Nintendo Wii;T;True;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Untold Legends: Dark Kingdom;True;2;True;True;Action,Role-Playing (RPG);True;Capcom,Rockstar;True;58;0,13;16,95;PlayStation 3;E;True;2006;24.75;26.433.333.333.333.300;25.0;4;22.933.333.333.333.300;28.0;28.0;28.0;1;28.0;23.666.666.666.666.600;24.666.666.666.666.600;25.0;3;22.666.666.666.666.600;0.0;0.0;0.0;0;0.0
Metal Slug Anthology;True;4;True;True;Action;True;Namco,Ubisoft;True;73;0,11;16,95;Nintendo Wii;T;True;2006;7.483.333.333.333.330;11.116.666.666.666.600;7.0;15;5.283.333.333.333.330;8.5;9.25;8.5;2;7.75;11.0;13.0;11.0;2;9.0;6.666.666.666.666.660;10.166.666.666.666.600;6.0;11;4.833.333.333.333.330
Mega Man Powered Up;True;1;True;True;Action;True;Rockstar;True;82;0,11;16,95;Sony PSP;E;True;2006;5.633.333.333.333.330;7.833.333.333.333.330;5.75;6;3.533.333.333.333.330;0.0;0.0;0.0;0;0.0;8.5;9.116.666.666.666.660;8.0;3;7.866.666.666.666.660;2.783.333.333.333.330;34.333.333.333.333.300;3.0;3;21.333.333.333.333.300
The Ant Bully;True;1;True;True;Action;True;Sega;True;45;0,09;16,95;Nintendo Wii;T;True;2006;35.666.666.666.666.600;35.666.666.666.666.600;35.666.666.666.666.600;1;35.666.666.666.666.600;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;35.666.666.666.666.600;35.666.666.666.666.600;35.666.666.666.666.600;1;35.666.666.666.666.600
Just Cause;True;1;True;True;Action,Racing / Driving;True;Sega;True;73;0,09;16,95;X360;E;True;2006;14.616.666.666.666.600;31.15;10.0;88;8.016.666.666.666.660;29.5;3.936.666.666.666.660;28.0;15;24.316.666.666.666.600;19.95;25.983.333.333.333.300;20.0;19;14.516.666.666.666.600;8.6;13.183.333.333.333.300;8.116.666.666.666.660;54;6.033.333.333.333.330
Far Cry: Vengeance;True;2;True;True;Action;True;Eidos;True;38;0,07;16,95;Nintendo Wii;E;True;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Bionicle Heroes;True;1;True;True;Action;True;Ubisoft;True;72;0,06;16,95;Nintendo DS;T;True;2006;15.3;27.05;12.883.333.333.333.300;11;9.4;17.233.333.333.333.300;18.883.333.333.333.300;18.333.333.333.333.300;5;15.333.333.333.333.300;24.0;32.0;24.0;2;16.0;8.55;9.566.666.666.666.660;9.75;4;6.916.666.666.666.660
Blade Dancer: Lineage of Light;True;1;True;True;Role-Playing (RPG);True;Activision;True;60;0,06;16,95;Sony PSP;E;True;2006;29.283.333.333.333.300;29.683.333.333.333.300;29.5;3;28.866.666.666.666.600;28.35;28.35;28.35;1;28.35;0.0;0.0;0.0;0;0.0;29.75;29.866.666.666.666.600;29.75;2;29.616.666.666.666.600
Bullet Witch;True;1;True;True;Action;True;Disney;True;55;0,06;16,95;X360;M;True;2006;8.533.333.333.333.330;11.5;7.5;12;5.5;15.0;15.0;15.0;1;15.0;12.416.666.666.666.600;12.85;13.0;3;11.966.666.666.666.600;6.266.666.666.666.660;8.133.333.333.333.330;6.283.333.333.333.330;8;4.633.333.333.333.330
Ys VI: The Ark of Napishtim;True;1;True;True;Action,Role-Playing (RPG);True;EA;True;64;0,05;16,95;Sony PSP;E;True;2006;14.716.666.666.666.600;22.083.333.333.333.300;13.666.666.666.666.600;50;10.833.333.333.333.300;17.933.333.333.333.300;22.45;15.5;5;12.85;14.366.666.666.666.600;17.616.666.666.666.600;13.833.333.333.333.300;24;11.55;14.366.666.666.666.600;21.833.333.333.333.300;13.0;21;10.583.333.333.333.300
Astonishia Story;True;1;True;True;Role-Playing (RPG),Strategy;True;EA,Sony;True;48;0,03;16,95;Sony PSP;T;True;2006;19.05;20.183.333.333.333.300;19.15;3;17.916.666.666.666.600;16.733.333.333.333.300;16.733.333.333.333.300;16.733.333.333.333.300;1;16.733.333.333.333.300;21.283.333.333.333.300;21.283.333.333.333.300;21.283.333.333.333.300;1;21.283.333.333.333.300;19.15;19.15;19.15;1;19.15
Assassin's Creed;True;1;True;True;Action;True;THQ;True;81;3,17;16,95;X360;T;True;2007;18.75;56.7;17.0;1100;11.933.333.333.333.300;31.933.333.333.333.300;63.25;30.0;115;22.983.333.333.333.300;19.75;34.333.333.333.333.300;19.616.666.666.666.600;443;13.583.333.333.333.300;15.3;23.566.666.666.666.600;15.0;564;10.566.666.666.666.600
BioShock;True;1;True;True;Action;True;Atari,Namco;True;96;1,52;16,95;X360;T;True;2007;14.666.666.666.666.600;32.333.333.333.333.300;13.5;1900;9.533.333.333.333.330;21.75;3.343.333.333.333.330;20.0;214;15.166.666.666.666.600;16.333.333.333.333.300;3.313.333.333.333.330;15.0;630;10.833.333.333.333.300;12.266.666.666.666.600;21.066.666.666.666.600;12.0;1100;8.566.666.666.666.660
Resident Evil 4;True;1;True;True;Action;True;Midway;True;91;1,24;16,95;Nintendo Wii;T;True;2007;18.766.666.666.666.600;4.906.666.666.666.660;17.5;670;11.066.666.666.666.600;28.05;53.25;25.0;81;17.75;20.833.333.333.333.300;32.7;20.0;173;14.2;16.116.666.666.666.600;27.616.666.666.666.600;16.0;416;10.016.666.666.666.600
Need for Speed: ProStreet;True;2;True;True;Racing / Driving;True;Activision,Konami;True;72;1,1;16,95;X360;T;True;2007;13.1;18.766.666.666.666.600;12.0;14;10.266.666.666.666.600;16.283.333.333.333.300;18.033.333.333.333.300;15.866.666.666.666.600;3;14.533.333.333.333.300;15.5;19.75;13.5;4;12.25;10.383.333.333.333.300;11.183.333.333.333.300;10.0;7;9.083.333.333.333.330
